Date,Occasion,Section,Species,Length,Comment
11/11/2023,13,7,NA,NA,NO FISH
11/11/2023,13,8,DAT,53,AL 2/28/24 corrected species id
11/11/2023,13,8,CRC,55,
11/11/2023,13,9,CRC,56,
11/11/2023,13,9,CRC,57,
11/11/2023,13,9,CRC,55,
11/11/2023,13,9,BHC,45,
11/11/2023,13,9,BHC,55,
11/11/2023,13,9,DAT,52,AL 2/28/24 corrected species id
11/11/2023,13,10,WAR,126,
11/11/2023,13,10,DAT,76,
11/11/2023,13,10,LMB,57,
11/11/2023,13,10,LMB,66,
11/11/2023,13,10,GSF,32,
11/11/2023,13,11,DAT,50,
11/11/2023,13,11,DAT,50,
11/11/2023,13,11,DAT,49,
11/11/2023,13,11,CRC,50,
11/11/2023,13,11,LMB,61,
11/11/2023,13,11,BHC,52,
11/11/2023,13,12,LMB,60,
11/11/2023,13,12,KF,74,
11/11/2023,13,12,LOACH,160,
11/11/2023,13,13,KF,57,
11/11/2023,13,13,CCS,146,
11/11/2023,13,14,DAT,62,
11/11/2023,13,14,DAT,67,
11/11/2023,13,14,DAT,52,
11/11/2023,13,14,CRC,48,
11/11/2023,13,14,CRC,40,
11/11/2023,13,14,BHC,50,
11/11/2023,13,14,BHC,33,
11/11/2023,13,15,CRC,55,
11/11/2023,13,15,CRC,58,
11/11/2023,13,15,CRC,58,
11/11/2023,13,15,CRC,52,
11/11/2023,13,15,CRC,47,
11/11/2023,13,15,DAT,66,
11/11/2023,13,15,DAT,61,
11/11/2023,13,15,DAT,62,
11/11/2023,13,16,BHC,45,
11/11/2023,13,16,BHC,42,
11/11/2023,13,16,BHC,34,
11/11/2023,13,16,BHC,32,
11/11/2023,13,16,BHC,32,
11/11/2023,13,16,CRC,36,
11/11/2023,13,16,CRC,45,
11/11/2023,13,16,CRC,53,
11/11/2023,13,16,CRC,57,
11/11/2023,13,17,CRC,57,
11/11/2023,13,17,CRC,46,
11/11/2023,13,17,CRC,52,
11/11/2023,13,17,CRC,55,
11/11/2023,13,17,CRC,54,
11/11/2023,13,17,LMB,70,
11/11/2023,13,18,CRC,52,
11/11/2023,13,19,NA,NA,NO FISH
11/11/2023,13,20,LMB,136,
11/11/2023,13,20,LMB,141,
11/11/2023,13,21,CRC,38,
11/11/2023,13,22,LMB,90,
11/11/2023,13,23,DAT,55,
11/11/2023,13,24,LMB,76,
11/11/2023,13,25,GSF,28,
11/11/2023,13,26,CRC,52,
11/11/2023,13,26,CRC,44,
11/11/2023,13,26,CRC,59,
11/11/2023,13,26,CRC,45,
11/11/2023,13,26,CRC,46,
11/11/2023,13,26,CRC,52,
11/11/2023,13,26,CRC,48,
11/11/2023,13,26,DAT,56,
11/11/2023,13,27,CRC,47,
11/11/2023,13,28,CRC,48,
11/11/2023,13,29,CRC,59,
11/11/2023,13,29,CRC,54,
11/11/2023,13,29,CRC,58,
11/11/2023,13,30,NA,NA,NO FISH
11/11/2023,13,31,CRC,59,
11/11/2023,13,32,KF,70,
11/11/2023,13,32,BHC,59,
11/11/2023,13,32,LMB,55,
11/11/2023,13,32,LMB,117,
11/11/2023,13,32,DAT,35,
11/11/2023,13,32,DAT,60,
11/11/2023,13,32,DAT,67,
11/11/2023,13,32,CRC,44,
11/11/2023,13,33,MADTOM,54,
11/11/2023,13,33,CRC,44,
11/11/2023,13,33,CRC,58,
11/11/2023,13,33,CRC,48,
11/11/2023,13,34,CRC,46,
11/11/2023,13,34,CRC,50,
11/11/2023,13,34,CRC,52,
11/11/2023,13,34,CRC,40,
11/11/2023,13,34,CRC,47,
11/11/2023,13,34,CRC,50,
11/11/2023,13,34,KF,31,
11/11/2023,13,34,BHC,40,
11/11/2023,13,34,LMB,72,
11/11/2023,13,34,WAR,95,
11/11/2023,13,35,DAT,56,
11/11/2023,13,35,DAT,75,
11/11/2023,13,35,DAT,70,
11/11/2023,13,36,GSF,31,
11/11/2023,13,37,DAT,70,
11/11/2023,13,37,DAT,53,
11/11/2023,13,37,KF,67,
11/11/2023,13,37,KF,60,
11/11/2023,13,38,BHC,45,
11/11/2023,13,38,CRC,50,
11/11/2023,13,38,DAT,48,
11/11/2023,13,38,DAT,38,
11/11/2023,13,38,MADTOM,61,
11/11/2023,13,39,DAT,53,
11/11/2023,13,39,DAT,42,
11/11/2023,13,39,DAT,50,
11/11/2023,13,39,DAT,51,
11/11/2023,13,39,DAT,36,
11/11/2023,13,39,CRC,56,
11/11/2023,13,39,BHC,50,
11/11/2023,13,39,BHC,47,
11/11/2023,13,39,LMB,63,
11/11/2023,13,40,CRC,49,
11/11/2023,13,40,CRC,45,
11/11/2023,13,40,CRC,37,
11/11/2023,13,40,CRC,42,
11/11/2023,13,40,CRC,50,
11/11/2023,13,40,CRC,48,
11/11/2023,13,40,CRC,55,
11/11/2023,13,40,BHC,34,
11/11/2023,13,40,BHC,39,
11/11/2023,13,40,BHC,45,
11/11/2023,13,40,DAT,45,
11/11/2023,13,41,CRC,56,
11/11/2023,13,41,GSF,59,
11/11/2023,13,42,LMB,109,
11/11/2023,13,42,LMB,94,
11/11/2023,13,42,LMB,69,
11/11/2023,13,42,RBS,51,
11/11/2023,13,42,WAR,107,
11/11/2023,13,43,DAT,50,
11/11/2023,13,43,DAT,62,
11/11/2023,13,43,DAT,67,
11/11/2023,13,43,DAT,45,
11/11/2023,13,43,DAT,47,
11/11/2023,13,43,BHC,29,
11/11/2023,13,43,CRC,41,
11/11/2023,13,43,BLG,42,
2/10/2024,14,1,DAT,40,
2/10/2024,14,1,DAT,75,
2/10/2024,14,1,DAT,50,
2/10/2024,14,1,DAT,71,
2/10/2024,14,1,CRC,58,
2/10/2024,14,1,BHC,52,
2/10/2024,14,2,DAT,67,
2/10/2024,14,2,DAT,41,
2/10/2024,14,2,DAT,52,
2/10/2024,14,2,CRC,50,
2/10/2024,14,2,BHC,37,
2/10/2024,14,3,DAT,34,
2/10/2024,14,3,DAT,48,
2/10/2024,14,3,DAT,50,
2/10/2024,14,3,DAT,34,
2/10/2024,14,3,DAT,47,
2/10/2024,14,3,DAT,55,
2/10/2024,14,3,BHC,37,
2/10/2024,14,3,CRC,52,
2/10/2024,14,4,NA,NA,NO FISH
2/10/2024,14,5,DAT,55,
2/10/2024,14,5,DAT,36,
2/10/2024,14,5,DAT,59,
2/10/2024,14,5,DAT,67,
2/10/2024,14,5,DAT,56,
2/10/2024,14,5,CRC,43,
2/10/2024,14,6,DAT,55,
2/10/2024,14,6,DAT,62,
2/10/2024,14,6,CRC,56,
2/10/2024,14,6,CRC,55,
2/10/2024,14,6,EMF,62,
2/10/2024,14,7,LMB,117,
2/10/2024,14,8,CRC,50,
2/10/2024,14,8,DAT,38,
2/10/2024,14,9,BHC,42,
2/10/2024,14,9,BHC,40,
2/10/2024,14,9,CRC,57,
2/10/2024,14,9,BHC,47,
2/10/2024,14,10,DAT,72,
2/10/2024,14,10,DAT,70,
2/10/2024,14,10,DAT,52,
2/10/2024,14,10,DAT,35,
2/10/2024,14,10,DAT,307,
2/10/2024,14,10,EMF,67,
2/10/2024,14,10,CRC,55,
2/10/2024,14,11,NA,NA,NO FISH
2/10/2024,14,12,DAT,55,
2/10/2024,14,13,EMF,75,
2/10/2024,14,13,DAT,51,
2/10/2024,14,13,DAT,52,
2/10/2024,14,13,DAT,50,
2/10/2024,14,13,DAT,50,
2/10/2024,14,13,DAT,55,
2/10/2024,14,14,CRC,52,
2/10/2024,14,14,CRC,55,
2/10/2024,14,14,DAT,42,
2/10/2024,14,14,DAT,34,
2/10/2024,14,14,DAT,44,
2/10/2024,14,14,DAT,68,
2/10/2024,14,14,DAT,55,
2/10/2024,14,14,DAT,50,
2/10/2024,14,14,BHC,34,
2/10/2024,14,14,BHC,46,
2/10/2024,14,14,BHC,32,
2/10/2024,14,15,MADTOM,60,
2/10/2024,14,15,CRC,55,
2/10/2024,14,15,CRC,55,
2/10/2024,14,15,BHC,56,
2/10/2024,14,15,GSF,52,
2/10/2024,14,15,DAT,65,
2/10/2024,14,15,DAT,70,
2/10/2024,14,15,CRC,56,
2/10/2024,14,15,CRC,56,
2/10/2024,14,16,DAT,55,
2/10/2024,14,16,DAT,64,
2/10/2024,14,16,DAT,62,
2/10/2024,14,16,DAT,40,
2/10/2024,14,16,BHC,40,
2/10/2024,14,17,DAT,65,
2/10/2024,14,17,CRC,53,
2/10/2024,14,17,DAT,40,
2/10/2024,14,17,CRC,35,
2/10/2024,14,17,CRC,55,
2/10/2024,14,17,DAT,30,
2/10/2024,14,17,DAT,35,
2/10/2024,14,17,DAT,56,
2/10/2024,14,17,CRC,54,
2/10/2024,14,17,DAT,62,
2/10/2024,14,17,DAT,41,
2/10/2024,14,17,DAT,55,
2/10/2024,14,17,DAT,62,
2/10/2024,14,17,BHC,42,
2/10/2024,14,18,DAT,60,
2/10/2024,14,18,EMF,70,
2/10/2024,14,19,EMF,69,
2/10/2024,14,19,DAT,38,
2/10/2024,14,19,DAT,41,
2/10/2024,14,19,BHC,37,
2/10/2024,14,20,CCS,125,
2/10/2024,14,20,DAT,60,
2/10/2024,14,21,DAT,50,
2/10/2024,14,21,BHC,30,
2/10/2024,14,22,CRC,59,
2/10/2024,14,22,CRC,55,
2/10/2024,14,22,CRC,50,
2/10/2024,14,22,CRC,57,
2/10/2024,14,22,DAT,54,
2/10/2024,14,22,DAT,70,
2/10/2024,14,22,DAT,69,
2/10/2024,14,22,EMF,58,
2/10/2024,14,22,GSF,50,
2/10/2024,14,22,GSF,42,
2/10/2024,14,23,DAT,46,
2/10/2024,14,23,DAT,58,
2/10/2024,14,23,DAT,51,
2/10/2024,14,23,DAT,68,
2/10/2024,14,23,DAT,57,
2/10/2024,14,23,CRC,50,
2/10/2024,14,23,CRC,52,
2/10/2024,14,23,CRC,34,
2/10/2024,14,23,CRC,55,
2/10/2024,14,23,CRC,50,
2/10/2024,14,23,CRC,49,
2/10/2024,14,23,CRC,59,
2/10/2024,14,24,CRC,53,
2/10/2024,14,24,CRC,55,
2/10/2024,14,24,CRC,59,
2/10/2024,14,24,CRC,56,
2/10/2024,14,24,CRC,44,
2/10/2024,14,24,CRC,55,
2/10/2024,14,24,DAT,49,
2/10/2024,14,24,DAT,37,
2/10/2024,14,25,NA,NA,section 25 combined with section 26
2/10/2024,14,26,CRC,55,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,55,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,53,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,42,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,42,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,40,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,50,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,45,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,40,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,55,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,35,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,40,combined with section 25 due to missing a flag marker
2/10/2024,14,26,CRC,56,combined with section 25 due to missing a flag marker
2/10/2024,14,26,DAT,55,combined with section 25 due to missing a flag marker
2/10/2024,14,26,DAT,60,combined with section 25 due to missing a flag marker
2/10/2024,14,26,DAT,55,combined with section 25 due to missing a flag marker
2/10/2024,14,26,DAT,56,combined with section 25 due to missing a flag marker
2/10/2024,14,26,DAT,62,combined with section 25 due to missing a flag marker
2/10/2024,14,26,DAT,65,combined with section 25 due to missing a flag marker
2/10/2024,14,26,BHC,52,combined with section 25 due to missing a flag marker
2/10/2024,14,26,GSF,56,combined with section 25 due to missing a flag marker
2/10/2024,14,27,DAT,61,
2/10/2024,14,27,DAT,31,
2/10/2024,14,27,BHC,41,
2/10/2024,14,27,BHC,39,
2/10/2024,14,27,BHC,39,
2/10/2024,14,27,CRC,47,AL 2/28/24 corrected species id
2/10/2024,14,27,CRC,52,AL 2/28/24 corrected species id
2/10/2024,14,28,DAT,52,
2/10/2024,14,28,DAT,37,
2/10/2024,14,28,GSF,59,
2/10/2024,14,29,CRC,50,
2/10/2024,14,29,CRC,59,
2/10/2024,14,29,CRC,50,
2/10/2024,14,29,CRC,47,
2/10/2024,14,29,CRC,35,
2/10/2024,14,29,CRC,49,
2/10/2024,14,29,CRC,46,
2/10/2024,14,29,DAT,38,
2/10/2024,14,29,DAT,39,
2/10/2024,14,29,DAT,49,
2/10/2024,14,29,DAT,56,
2/10/2024,14,29,BHC,40,
2/10/2024,14,29,BHC,39,
2/10/2024,14,30,BHC,50,
2/10/2024,14,30,DAT,60,
2/10/2024,14,30,DAT,65,
2/10/2024,14,31,BHC,59,
2/10/2024,14,31,CRC,49,AL 2/28/24 corrected species id
2/10/2024,14,31,CRC,51,AL 2/28/24 corrected species id
2/10/2024,14,32,CRC,51,AL 2/28/24 corrected species id
2/10/2024,14,32,DAT,31,
2/10/2024,14,32,DAT,50,
2/10/2024,14,32,DAT,56,
2/10/2024,14,32,DAT,62,
2/10/2024,14,32,DAT,50,
2/10/2024,14,33,GSF,49,
2/10/2024,14,33,DAT,60,
2/10/2024,14,33,DAT,56,
2/10/2024,14,33,DAT,50,
2/10/2024,14,33,CRC,57,
2/10/2024,14,34,DAT,61,
2/10/2024,14,34,DAT,50,
2/10/2024,14,34,CRC,46,
2/10/2024,14,34,CRC,45,
2/10/2024,14,34,CCS,123,
2/10/2024,14,34,CCS,106,
2/10/2024,14,35,NA,NA,NO FISH
2/10/2024,14,36,CCS,108,
2/10/2024,14,36,DAT,55,
2/10/2024,14,37,DAT,72,
2/10/2024,14,37,CRC,57,
2/10/2024,14,37,CRC,40,
2/10/2024,14,37,CRC,46,
2/10/2024,14,38,CRC,49,
2/10/2024,14,38,CRC,49,
2/10/2024,14,38,CRC,56,
2/10/2024,14,38,CRC,59,
2/10/2024,14,38,CRC,48,
2/10/2024,14,38,CRC,46,
2/10/2024,14,38,BHC,59,
2/10/2024,14,39,CRC,55,
2/10/2024,14,39,CRC,50,
2/10/2024,14,39,DAT,55,
2/10/2024,14,39,GSF,38,
2/10/2024,14,40,DAT,50,
2/10/2024,14,41,DAT,44,
2/10/2024,14,42,DAT,56,
2/10/2024,14,42,DAT,59,
2/10/2024,14,42,DAT,66,
2/10/2024,14,42,CRC,56,
2/10/2024,14,42,CRC,57,
2/10/2024,14,42,CRC,41,
2/10/2024,14,42,CRC,43,
2/10/2024,14,43,MADTOM,110,
2/10/2024,14,43,DAT,50,
2/10/2024,14,43,DAT,61,
2/10/2024,14,43,BHC,26,
5/13/2024,15,1,DAT,44,
5/13/2024,15,1,DAT,71,
5/13/2024,15,1,DAT,53,
5/13/2024,15,1,DAT,59,
5/13/2024,15,1,GSF,59,
5/13/2024,15,1,CRC,23,
5/13/2024,15,1,CRC,25,
5/13/2024,15,1,CRC,22,
5/13/2024,15,2,BHC,58,
5/13/2024,15,2,DAT,60,
5/13/2024,15,2,RBS,43,
5/13/2024,15,3,CRC,26,
5/13/2024,15,3,DAT,52,
5/13/2024,15,3,DAT,57,
5/13/2024,15,3,DAT,45,
5/13/2024,15,3,DAT,54,
5/13/2024,15,3,DAT,52,
5/13/2024,15,3,DAT,50,
5/13/2024,15,3,DAT,45,
5/13/2024,15,3,DAT,50,
5/13/2024,15,4,DAT,48,
5/13/2024,15,4,DAT,53,
5/13/2024,15,5,RBS,47,
5/13/2024,15,5,DAT,55,
5/13/2024,15,5,DAT,54,
5/13/2024,15,5,DAT,50,
5/13/2024,15,5,DAT,55,
5/13/2024,15,5,DAT,55,
5/13/2024,15,5,DAT,57,
5/13/2024,15,5,DAT,47,
5/13/2024,15,5,DAT,54,
5/13/2024,15,5,GSF,35,
5/13/2024,15,5,BHC,70,
5/13/2024,15,6,LMB,87,
5/13/2024,15,6,WAR,120,
5/13/2024,15,7,NA,NA,
5/13/2024,15,8,DAT,71,
5/13/2024,15,8,DAT,49,
5/13/2024,15,9,DAT,40,
5/13/2024,15,9,DAT,52,
5/13/2024,15,9,DAT,60,
5/13/2024,15,9,DAT,65,
5/13/2024,15,9,DAT,47,
5/13/2024,15,9,DAT,45,
5/13/2024,15,9,DAT,53,
5/13/2024,15,9,DAT,56,
5/13/2024,15,9,BHC,45,
5/13/2024,15,9,CRC,59,
5/13/2024,15,9,CRC,85,
5/13/2024,15,10,DAT,65,
5/13/2024,15,10,DAT,65,
5/13/2024,15,10,DAT,43,
5/13/2024,15,10,DAT,47,
5/13/2024,15,10,CRC,57,
5/13/2024,15,10,CRC,45,
5/13/2024,15,10,BHC,50,
5/13/2024,15,11,DAT,60,
5/13/2024,15,11,DAT,57,
5/13/2024,15,11,DAT,57,
5/13/2024,15,11,DAT,70,
5/13/2024,15,11,DAT,49,
5/13/2024,15,11,CRC,50,
5/13/2024,15,12,DAT,55,
5/13/2024,15,12,DAT,42,
5/13/2024,15,12,BHC,59,
5/13/2024,15,12,GSF,59,
5/13/2024,15,13,DAT,47,
5/13/2024,15,13,GSF,55,
5/13/2024,15,14,DAT,65,
5/13/2024,15,14,DAT,55,
5/13/2024,15,14,DAT,50,
5/13/2024,15,14,DAT,56,
5/13/2024,15,14,DAT,71,
5/13/2024,15,14,DAT,65,
5/13/2024,15,14,DAT,45,
5/13/2024,15,14,DAT,45,
5/13/2024,15,14,DAT,46,
5/13/2024,15,15,DAT,64,
5/13/2024,15,15,DAT,60,
5/13/2024,15,15,DAT,67,
5/13/2024,15,15,DAT,55,
5/13/2024,15,15,DAT,43,
5/13/2024,15,15,DAT,45,
5/13/2024,15,15,DAT,50,
5/13/2024,15,15,DAT,45,
5/13/2024,15,15,DAT,44,
5/13/2024,15,15,DAT,43,
5/13/2024,15,15,CRC,54,
5/13/2024,15,15,CRC,52,
5/13/2024,15,15,CRC,57,
5/13/2024,15,15,CRC,57,
5/13/2024,15,15,CRC,61,
5/13/2024,15,15,BHC,45,
5/13/2024,15,15,BHC,59,
5/13/2024,15,15,BHC,52,
5/13/2024,15,15,BHC,57,
5/13/2024,15,15,BHC,50,
5/13/2024,15,16,DAT,55,
5/13/2024,15,16,DAT,66,
5/13/2024,15,16,DAT,50,
5/13/2024,15,17,CRC,50,
5/13/2024,15,17,CRC,58,
5/13/2024,15,17,DAT,50,
5/13/2024,15,17,DAT,45,
5/13/2024,15,17,DAT,56,
5/13/2024,15,17,DAT,55,
5/13/2024,15,17,DAT,50,
5/13/2024,15,18,DAT,55,
5/13/2024,15,19,DAT,57,
5/13/2024,15,20,LMB,152,
5/13/2024,15,21,DAT,56,
5/13/2024,15,21,DAT,45,
5/13/2024,15,21,DAT,53,
5/13/2024,15,21,DAT,43,
5/13/2024,15,22,DAT,54,
5/13/2024,15,22,DAT,45,
5/13/2024,15,22,DAT,57,
5/13/2024,15,22,CRC,59,
5/13/2024,15,22,CRC,54,
5/13/2024,15,22,CRC,54,
5/13/2024,15,22,BHC,50,
5/13/2024,15,23,DAT,72,
5/13/2024,15,23,DAT,71,
5/13/2024,15,23,DAT,54,
5/13/2024,15,23,DAT,45,
5/13/2024,15,23,CRC,50,
5/13/2024,15,24,CRC,57,
5/13/2024,15,24,GSF,59,
5/13/2024,15,25,DAT,67,
5/13/2024,15,25,DAT,41,
5/13/2024,15,26,CRC,56,
5/13/2024,15,26,GSF,54,
5/13/2024,15,26,DAT,55,
5/13/2024,15,26,DAT,43,
5/13/2024,15,26,DAT,54,
5/13/2024,15,26,DAT,52,
5/13/2024,15,27,CRC,58,
5/13/2024,15,27,DAT,55,
5/13/2024,15,28,DAT,69,
5/13/2024,15,29,DAT,55,
5/13/2024,15,29,CRC,59,
5/13/2024,15,30,DAT,49,
5/13/2024,15,30,DAT,52,
5/13/2024,15,30,DAT,49,
5/13/2024,15,30,CRC,58,
5/13/2024,15,30,BHC,106,
5/13/2024,15,31,BHC,59,
5/13/2024,15,31,MADTOM,130,
5/13/2024,15,31,CRC,55,
5/13/2024,15,31,GSF,57,
5/13/2024,15,31,DAT,75,
5/13/2024,15,31,DAT,60,
5/13/2024,15,32,DAT,67,
5/13/2024,15,32,DAT,53,
5/13/2024,15,32,DAT,57,
5/13/2024,15,32,DAT,50,
5/13/2024,15,32,DAT,52,
5/13/2024,15,32,GSF,58,
5/13/2024,15,32,GSF,54,
5/13/2024,15,32,GSF,58,
5/13/2024,15,32,CRC,54,
5/13/2024,15,33,MADTOM,92,
5/13/2024,15,33,DAT,57,
5/13/2024,15,33,DAT,60,
5/13/2024,15,33,GSF,54,
5/13/2024,15,34,DAT,48,
5/13/2024,15,34,DAT,53,
5/13/2024,15,34,DAT,55,
5/13/2024,15,34,DAT,50,
5/13/2024,15,34,GSF,57,
5/13/2024,15,35,GSF,59,
5/13/2024,15,35,GSF,59,
5/13/2024,15,35,BHC,57,
5/13/2024,15,35,WAR,127,
5/13/2024,15,36,DAT,70,
5/13/2024,15,37,DAT,45,
5/13/2024,15,37,DAT,40,
5/13/2024,15,37,DAT,53,
5/13/2024,15,37,DAT,55,
5/13/2024,15,38,DAT,68,
5/13/2024,15,38,DAT,45,
5/13/2024,15,38,DAT,50,
5/13/2024,15,38,BHC,58,
5/13/2024,15,39,CRC,56,
5/13/2024,15,39,CRC,55,
5/13/2024,15,40,NA,NA,
5/13/2024,15,41,NA,NA,
5/13/2024,15,42,NA,NA,
5/13/2024,15,43,NA,NA,
8/14/2024,16,1,BHC,67,weight on xlsx
8/14/2024,16,1,DAT,55,weight on xlsx
8/14/2024,16,1,DAT,28,weight on xlsx
8/14/2024,16,1,BHC,86,weight on xlsx
8/14/2024,16,1,GSF,44,weight on xlsx
8/14/2024,16,1,CRC,85,weight on xlsx
8/14/2024,16,1,DAT,52,weight on xlsx
8/14/2024,16,1,DAT,35,weight on xlsx
8/14/2024,16,1,CRC,82,weight on xlsx
8/14/2024,16,1,GSF,24,weight on xlsx
8/14/2024,16,1,GSF,50,weight on xlsx
8/14/2024,16,1,BHC,70,weight on xlsx
8/14/2024,16,1,BHC,60,weight on xlsx
8/14/2024,16,1,DAT,56,weight on xlsx
8/14/2024,16,1,GSF,82,weight on xlsx
8/14/2024,16,1,DAT,30,weight on xlsx
8/14/2024,16,1,BHC,85,weight on xlsx
8/14/2024,16,1,DAT,35,weight on xlsx
8/14/2024,16,1,GSF,40,weight on xlsx
8/14/2024,16,1,DAT,67,weight on xlsx
8/14/2024,16,1,DAT,38,weight on xlsx
8/14/2024,16,1,DAT,58,weight on xlsx
8/14/2024,16,1,GSF,65,weight on xlsx
8/14/2024,16,1,GSF,66,weight on xlsx
8/14/2024,16,1,GSF,85,weight on xlsx
8/14/2024,16,1,DAT,36,weight on xlsx
8/14/2024,16,1,GSF,75,weight on xlsx
8/14/2024,16,1,CRC,66,weight on xlsx
8/14/2024,16,1,DAT,35,weight on xlsx
8/14/2024,16,1,GSF,42,weight on xlsx
8/14/2024,16,1,DAT,47,weight on xlsx
8/14/2024,16,1,DAT,52,weight on xlsx
8/14/2024,16,1,DAT,32,weight on xlsx
8/14/2024,16,1,DAT,43,weight on xlsx
8/14/2024,16,1,DAT,30,weight on xlsx
8/14/2024,16,2,LMB,96,weight on xlsx
8/14/2024,16,2,CRC,90,weight on xlsx
8/14/2024,16,2,GSF,75,weight on xlsx
8/14/2024,16,2,BLG,83,weight on xlsx
8/14/2024,16,2,CRC,91,weight on xlsx
8/14/2024,16,2,CRC,92,weight on xlsx
8/14/2024,16,2,CRC,88,weight on xlsx
8/14/2024,16,2,CRC,89,weight on xlsx
8/14/2024,16,2,GSF,63,weight on xlsx
8/14/2024,16,2,STJ,87,weight on xlsx
8/14/2024,16,2,RBS,65,weight on xlsx
8/14/2024,16,2,CRC,57,weight on xlsx
8/14/2024,16,2,CRC,90,weight on xlsx
8/14/2024,16,2,BLG,50,weight on xlsx
8/14/2024,16,2,GSF,77,weight on xlsx
8/14/2024,16,2,CRC,109,weight on xlsx
8/14/2024,16,2,RBS,74,weight on xlsx
8/14/2024,16,2,CRC,83,weight on xlsx
8/14/2024,16,2,CRC,85,weight on xlsx
8/14/2024,16,2,GSF,75,weight on xlsx
8/14/2024,16,2,RBS,101,weight on xlsx
8/14/2024,16,2,CRC,95,weight on xlsx
8/14/2024,16,2,BLG,72,weight on xlsx
8/14/2024,16,2,GSF,57,weight on xlsx
8/14/2024,16,2,CRC,74,weight on xlsx
8/14/2024,16,2,CRC,100,weight on xlsx
8/14/2024,16,3,CRC,44,weight on xlsx
8/14/2024,16,3,DAT,30,weight on xlsx
8/14/2024,16,3,DAT,33,weight on xlsx
8/14/2024,16,3,DAT,56,weight on xlsx
8/14/2024,16,3,DAT,39,weight on xlsx
8/14/2024,16,3,DAT,48,weight on xlsx
8/14/2024,16,3,DAT,50,weight on xlsx
8/14/2024,16,3,BHC,38,weight on xlsx
8/14/2024,16,3,BHC,44,weight on xlsx
8/14/2024,16,3,CRC,49,weight on xlsx
8/14/2024,16,3,CRC,44,weight on xlsx
8/14/2024,16,3,DAT,29,weight on xlsx
8/14/2024,16,3,DAT,30,weight on xlsx
8/14/2024,16,3,DAT,35,weight on xlsx
8/14/2024,16,3,DAT,50,weight on xlsx
8/14/2024,16,3,DAT,40,weight on xlsx
8/14/2024,16,3,DAT,60,weight on xlsx
8/14/2024,16,3,DAT,54,weight on xlsx
8/14/2024,16,3,DAT,50,weight on xlsx
8/14/2024,16,3,BHC,25,weight on xlsx
8/14/2024,16,3,LMB,61,weight on xlsx
8/14/2024,16,3,DAT,28,weight on xlsx
8/14/2024,16,3,DAT,35,weight on xlsx
8/14/2024,16,3,DAT,54,weight on xlsx
8/14/2024,16,3,DAT,27,weight on xlsx
8/14/2024,16,3,DAT,39,weight on xlsx
8/14/2024,16,3,DAT,35,weight on xlsx
8/14/2024,16,3,DAT,32,weight on xlsx
8/14/2024,16,3,DAT,35,weight on xlsx
8/14/2024,16,3,CRC,50,weight on xlsx
8/14/2024,16,3,BHC,63,weight on xlsx
8/14/2024,16,3,CRC,50,weight on xlsx
8/14/2024,16,3,BHC,22,weight on xlsx
8/14/2024,16,3,BHC,22,weight on xlsx
8/14/2024,16,4,STJ,95,weight on xlsx
8/14/2024,16,4,CRC,82,weight on xlsx
8/14/2024,16,4,LMB,70,weight on xlsx
8/14/2024,16,4,BLG,65,weight on xlsx
8/14/2024,16,4,BHC,70,weight on xlsx
8/14/2024,16,4,STJ,95,weight on xlsx
8/14/2024,16,4,GSF,67,weight on xlsx
8/14/2024,16,4,STJ,75,weight on xlsx
8/14/2024,16,4,STJ,87,weight on xlsx
8/14/2024,16,4,BLG,72,weight on xlsx
8/14/2024,16,4,GSF,81,weight on xlsx
8/14/2024,16,4,STJ,90,weight on xlsx
8/14/2024,16,4,DAT,34,weight on xlsx
8/14/2024,16,4,GSF,60,weight on xlsx
8/14/2024,16,5,EMF,80,weight on xlsx
8/14/2024,16,5,GSF,66,weight on xlsx
8/14/2024,16,5,GSF,37,weight on xlsx
8/14/2024,16,5,CRC,107,weight on xlsx
8/14/2024,16,5,GSF,92,weight on xlsx
8/14/2024,16,5,RBS,70,weight on xlsx
8/14/2024,16,5,BHC,86,weight on xlsx
8/14/2024,16,5,BLG,51,weight on xlsx
8/14/2024,16,5,RBS,69,weight on xlsx
8/14/2024,16,5,DAT,77,weight on xlsx
8/14/2024,16,5,BLG,35,weight on xlsx
8/14/2024,16,5,DAT,68,weight on xlsx
8/14/2024,16,5,BLG,65,weight on xlsx
8/14/2024,16,5,BHC,70,weight on xlsx
8/14/2024,16,5,GSF,67,weight on xlsx
8/14/2024,16,5,BHC,66,weight on xlsx
8/14/2024,16,5,DAT,60,weight on xlsx
8/14/2024,16,5,DAT,65,weight on xlsx
8/14/2024,16,5,BLG,52,weight on xlsx
8/14/2024,16,5,DAT,63,weight on xlsx
8/14/2024,16,5,DAT,60,weight on xlsx
