Occasion,Date,Time,Tag_ID,Tag_ID2,Site,Species,Section,Length,Weight,Recap,Mortality,Fin_clip,Fin_recap,Vial_#,error_corrected,Comments,SIA?
14,2/10/2024,16:33:56.030,900.226001340487,ID900.226001340487,NorthCampus_CMR,creek_chub,42,75,3.9,n,n,y,n,14.191,,,
14,2/10/2024,14:33:00.691,900.226001340482,ID900.226001340482,NorthCampus_CMR,bluehead_chub,31,72,3.9,n,n,y,n,14.192,,,
14,2/10/2024,16:09:17.304,900.226001340404,ID900.226001340404,NorthCampus_CMR,bluehead_chub,38,164,46.2,n,n,y,n,14.193,,,
14,2/10/2024,14:02:47.811,900.226001697092,ID900.226001697092,NorthCampus_CMR,green_sunfish,26,110,19.8,y,n,y,n,14.194,,and sec 25,y
14,2/10/2024,15:45:23.247,900.226001340445,ID900.226001340445,NorthCampus_CMR,redbreast_sunfish,35,110,19.4,n,n,y,n,14.197,,,y
14,2/10/2024,16:10:35.203,900.226001340441,ID900.226001340441,NorthCampus_CMR,bluehead_chub,38,74,4.3,n,n,y,n,14.198,,,
14,2/10/2024,13:59:50.542,900.226001340466,ID900.226001340466,NorthCampus_CMR,creek_chub,24,92,7.8,n,n,y,n,14.199,,,
14,2/10/2024,11:26:50.764,900.226001340129,ID900.226001340129,NorthCampus_CMR,creek_chub,10,77,4.6,n,n,y,n,14.2,,,
14,2/10/2024,11:24:38.641,900.226001340199,ID900.226001340199,NorthCampus_CMR,green_sunfish,10,69,5.4,n,n,y,n,14.20,,likely wrong vial_#,
14,2/10/2024,16:30:36.353,900.226001340498,ID900.226001340498,NorthCampus_CMR,creek_chub,42,85,5.7,n,n,y,n,14.20,,likely wrong vial_#,
14,2/10/2024,16:02:02.245,900.226001340411,ID900.226001340411,NorthCampus_CMR,creek_chub,36,93,8.5,n,n,y,n,14.200,,,
14,2/10/2024,15:54:32.195,900.226001340435,ID900.226001340435,NorthCampus_CMR,creek_chub,35,67,3.3,n,n,y,n,14.201,,,
14,2/10/2024,14:40:48.880,900.226001340457,ID900.226001340457,NorthCampus_CMR,creek_chub,32,66,3.0,n,n,y,n,14.202,,,
14,2/10/2024,15:52:36.273,900.226001340423,ID900.226001340423,NorthCampus_CMR,creek_chub,35,75,4.2,n,n,y,n,14.203,,,
14,2/10/2024,14:29:12.568,900.226001340403,ID900.226001340403,NorthCampus_CMR,green_sunfish,30,72,6.3,n,n,y,n,14.204,,,
14,2/10/2024,16:14:08.730,900.226001376626,ID900.226001376626,NorthCampus_CMR,bluegill,39,105,15.2,y,n,y,n,14.205,,,y
14,2/10/2024,15:55:56.836,900.226001340407,ID900.226001340407,NorthCampus_CMR,striped_jumprock,35,106,11.1,n,n,y,n,14.206,,,y
14,2/10/2024,15:48:24.686,900.226001340434,ID900.226001340434,NorthCampus_CMR,striped_jumprock,35,94,7.1,n,n,y,n,14.207,,,
14,2/10/2024,16:26:01.970,900.226001340488,ID900.226001340488,NorthCampus_CMR,striped_jumprock,42,93,8.4,n,n,y,n,14.208,,,
14,2/10/2024,15:43:16.016,900.226001340432,ID900.226001340432,NorthCampus_CMR,creek_chub,35,122,20.1,n,n,y,n,14.209,,,
14,2/10/2024,16:22:38.213,900.226001698076,ID900.226001698076,NorthCampus_CMR,striped_jumprock,41,92,7.6,y,n,y,n,14.210,,,y
14,2/10/2024,11:26:03.624,900.226001340163,ID900.226001340163,NorthCampus_CMR,striped_jumprock,10,90,6.8,n,n,y,n,14.22,,,
14,2/10/2024,11:22:09.551,900.226001340162,ID900.226001340162,NorthCampus_CMR,bluehead_chub,10,122,21.1,n,n,y,n,14.24,,,
14,2/10/2024,14:04:56.862,900.226001340469,ID900.226001340469,NorthCampus_CMR,green_sunfish,26,65,3.4,n,n,y,n,14.25,,and sec 25,
14,2/10/2024,11:39:45.761,900.226001340128,ID900.226001340128,NorthCampus_CMR,creek_chub,12,70,3.9,n,n,y,n,14.26,,,y
14,2/10/2024,13:35:04.448,900.226001340486,ID900.226001340486,NorthCampus_CMR,creek_chub,23,61,2.2,n,n,y,n,14.27,,,
14,2/10/2024,14:33:49.175,900.226001340453,ID900.226001340453,NorthCampus_CMR,bluehead_chub,31,65,3,n,n,y,n,14.29,,,
14,2/10/2024,11:37:12.902,900.226001698720,ID900.226001698720,NorthCampus_CMR,creek_chub,12,115,19.6,y,n,y,n,14.30,,,y
14,2/10/2024,11:28:53.177,900.226001340120,ID900.226001340120,NorthCampus_CMR,green_sunfish,10,73,7.6,n,n,y,n,14.31,,,
14,2/10/2024,10:24:15.120,900.226001340123,ID900.226001340123,NorthCampus_CMR,striped_jumprock,5,105,11.1,n,n,y,n,14.33,,,
14,2/10/2024,09:54:20.198,900.226001340171,ID900.226001340171,NorthCampus_CMR,creek_chub,2,65,3,n,n,y,n,14.34,,,
14,2/10/2024,16:25:17.427,900.226001340439,ID900.226001340439,NorthCampus_CMR,creek_chub,42,76,4.4,n,n,y,n,14.35,,,
14,2/10/2024,11:33:17.719,900.226001340159,ID900.226001340159,NorthCampus_CMR,green_sunfish,11,71,6.1,n,n,y,n,14.37,,,
14,2/10/2024,10:58:01.870,900.226001340130,ID900.226001340130,NorthCampus_CMR,green_sunfish,8,84,8.6,n,n,y,n,14.38,,,
14,2/10/2024,16:36:41.565,900.226001698747,ID900.226001698747,NorthCampus_CMR,bluehead_chub,43,110,15,y,n,y,n,14.39,,,y
14,2/10/2024,11:23:29.949,900.226001340141,ID900.226001340141,NorthCampus_CMR,creek_chub,10,61,2.6,n,n,y,n,14.40,,likely wrong vial_#,
14,2/10/2024,16:39:36.256,900.226001340468,ID900.226001340468,NorthCampus_CMR,bluehead_chub,43,72,4.2,n,n,y,n,14.40,,likely wrong vial_#,
14,2/10/2024,11:16:09.784,900.226001220117,ID900.226001220117,NorthCampus_CMR,green_sunfish,10,94,15.3,y,n,y,n,14.42,,,y
14,2/10/2024,11:27:54.028,900.226001340112,ID900.226001340112,NorthCampus_CMR,creek_chub,10,93,9.4,n,n,y,n,14.45,,,
14,2/10/2024,11:16:53.544,900.226001697867,ID900.226001697867,NorthCampus_CMR,green_sunfish,10,100,16.3,y,n,y,n,14.46,,,y
14,2/10/2024,12:37:28.918,900.226001340165,ID900.226001340165,NorthCampus_CMR,bluehead_chub,16,77,4.6,n,n,y,n,14.47,,,
14,2/10/2024,11:45:28.573,900.226001341344,ID900.226001341344,NorthCampus_CMR,green_sunfish,13,100,16.3,y,n,y,n,14.48,,,y
14,2/10/2024,16:29:47.457,900.226001340461,ID900.226001340461,NorthCampus_CMR,bluehead_chub,42,67,3.3,n,n,y,n,14.5,,,y
14,2/10/2024,09:58:26.732,900.226001340125,ID900.226001340125,NorthCampus_CMR,bluehead_chub,2,98,10.9,n,n,y,n,14.52,,likely wrong vial_#,
14,2/10/2024,15:41:29.945,900.226001340420,ID900.226001340420,NorthCampus_CMR,creek_chub,35,71,3.7,n,n,y,n,14.52,,likely wrong vial_#,
14,2/10/2024,13:56:22.331,900.226001340419,ID900.226001340419,NorthCampus_CMR,creek_chub,24,75,4.7,n,n,y,n,14.53,,scar,
14,2/10/2024,10:59:18.828,900.226001340101,ID900.226001340101,NorthCampus_CMR,creek_chub,8,70,3.1,n,n,y,n,14.54,,,
14,2/10/2024,10:22:02.188,900.226001376618,ID900.226001376618,NorthCampus_CMR,striped_jumprock,5,124,16.4,y,n,y,n,14.55,,,y
14,2/10/2024,10:36:39.494,900.226001697194,ID900.226001697194,NorthCampus_CMR,creek_chub,6,157,44.8,y,n,y,n,14.57,y,2/14/24 AL corrected length from 137 to 157 from photo,y
14,2/10/2024,10:43:56.393,900.226001340106,ID900.226001340106,NorthCampus_CMR,bluehead_chub,6,90,7.9,n,n,y,n,14.59,,,
14,2/10/2024,15:59:23.340,900.226001697552,ID900.226001697552,NorthCampus_CMR,green_sunfish,36,114,26.7,y,n,y,n,14.60,,,y
14,2/10/2024,10:08:15.274,900.226001340193,ID900.226001340193,NorthCampus_CMR,creek_chub,3,65,3.1,n,n,y,n,14.61,,,y
14,2/10/2024,10:11:08.179,900.226001340168,ID900.226001340168,NorthCampus_CMR,creek_chub,4,107,12.7,n,n,y,n,14.62,,,
14,2/10/2024,16:00:02.546,900.226001376586,ID900.226001376586,NorthCampus_CMR,redbreast_sunfish,36,65,4,y,n,y,n,14.63,,,y
14,2/10/2024,12:59:03.794,900.226001340477,ID900.226001340477,NorthCampus_CMR,creek_chub,19,80,6.1,n,n,y,n,14.64,,,
14,2/10/2024,16:34:35.815,900.226001340417,ID900.226001340417,NorthCampus_CMR,creek_chub,42,78,4.6,n,n,y,n,14.65,,,y
14,2/10/2024,11:42:54.015,900.226001340170,ID900.226001340170,NorthCampus_CMR,green_sunfish,12,60,3,n,n,y,n,14.67,,,
14,2/10/2024,11:03:23.056,900.226001340146,ID900.226001340146,NorthCampus_CMR,bluehead_chub,9,65,2.6,n,n,y,n,14.68,,,
14,2/10/2024,10:22:35.348,900.226001340105,ID900.226001340105,NorthCampus_CMR,redbreast_sunfish,5,93,12.9,n,n,y,n,14.69,,,y
14,2/10/2024,15:51:47.699,900.226001340499,ID900.226001340499,NorthCampus_CMR,striped_jumprock,35,78,4.3,n,n,y,n,14.7,,,y
14,2/10/2024,10:21:21.377,900.226001697153,ID900.226001697153,NorthCampus_CMR,creek_chub,5,115,17.1,y,n,y,n,14.70,,,y
14,2/10/2024,11:02:08.804,900.226001340161,ID900.226001340161,NorthCampus_CMR,bluehead_chub,9,75,2.8,n,n,y,n,14.71,,,
14,2/10/2024,11:19:12.764,900.226001697191,ID900.226001697191,NorthCampus_CMR,bluehead_chub,10,100,12.8,y,n,y,n,14.72,,,y
14,2/10/2024,10:34:53.227,900.226001697177,ID900.226001697177,NorthCampus_CMR,creek_chub,6,107,14.4,y,n,y,n,14.73,,,y
14,2/10/2024,10:43:07.569,900.226001340139,ID900.226001340139,NorthCampus_CMR,creek_chub,6,96,9.8,n,n,y,n,14.74,,scar,
14,2/10/2024,09:57:08.155,900.226001340152,ID900.226001340152,NorthCampus_CMR,bluehead_chub,2,100,11.9,n,n,y,n,14.75,,,
14,2/10/2024,10:53:12.911,900.226001340131,ID900.226001340131,NorthCampus_CMR,creek_chub,6,111,16.7,n,n,y,n,14.76,,,y
14,2/10/2024,10:46:41.412,900.226001340102,ID900.226001340102,NorthCampus_CMR,green_sunfish,6,76,6.8,n,n,y,n,14.77,,,
14,2/10/2024,13:44:39.179,900.226001340401,ID900.226001340401,NorthCampus_CMR,creek_chub,24,62,2.5,n,n,y,n,14.78,,,
14,2/10/2024,11:38:09.114,900.226001340187,ID900.226001340187,NorthCampus_CMR,bluegill,12,87,9.5,n,n,y,n,14.79,,scar,y
14,2/10/2024,10:54:48.752,900.226001340189,ID900.226001340189,NorthCampus_CMR,creek_chub,6,63,2.2,n,n,y,n,14.81,,,
14,2/10/2024,10:54:02.080,900.226001340178,ID900.226001340178,NorthCampus_CMR,creek_chub,6,76,4.8,n,n,y,n,14.84,,,
14,2/10/2024,10:48:00.332,900.226001340114,ID900.226001340114,NorthCampus_CMR,creek_chub,6,70,3.6,n,n,y,n,14.85,,scar,
14,2/10/2024,10:45:14.548,900.226001340167,ID900.226001340167,NorthCampus_CMR,creek_chub,6,118,18.2,n,n,y,n,14.86,,,
14,2/10/2024,11:18:06.819,900.226001376655,ID900.226001376655,NorthCampus_CMR,creek_chub,10,75,4.6,y,n,y,n,14.87,,,y
14,2/10/2024,09:46:45.615,900.226001340177,ID900.226001340177,NorthCampus_CMR,creek_chub,1,65,2.8,n,n,y,n,14.88,,,
14,2/10/2024,09:44:09.886,900.226001376625,ID900.226001376625,NorthCampus_CMR,bluehead_chub,1,81,5.9,y,n,y,n,14.89,,,y
14,2/10/2024,10:40:33.896,900.226001340148,ID900.226001340148,NorthCampus_CMR,creek_chub,6,100,13.2,n,n,y,n,14.90,,,
14,2/10/2024,09:59:12.672,900.226001340164,ID900.226001340164,NorthCampus_CMR,green_sunfish,2,110,20.1,n,n,y,n,14.92,,,
14,2/10/2024,11:20:26.481,900.226001340188,ID900.226001340188,NorthCampus_CMR,green_sunfish,10,77,6.8,n,n,y,n,14.94,y,AL 5/27/24 corrected species ID from photo,
14,2/10/2024,11:34:22.424,900.226001340127,ID900.226001340127,NorthCampus_CMR,striped_jumprock,11,94,7.4,n,n,y,n,14.95,,,
14,2/10/2024,09:47:57.761,900.226001340175,ID900.226001340175,NorthCampus_CMR,creek_chub,1,85,6.1,n,n,y,n,14.96,,,y
14,2/10/2024,12:33:47.290,900.226001340196,ID900.226001340196,NorthCampus_CMR,bluehead_chub,16,110,14.9,n,n,y,n,14.97,,,
14,2/10/2024,09:45:42.997,900.226001340132,ID900.226001340132,NorthCampus_CMR,creek_chub,1,62,2.7,n,n,y,n,14.99,,,y
11,5/11/2023,10:26:56.249,900.226001697039,ID900.226001697039,NorthCampus_CMR,bluehead_chub,10,112,20.9,y,n,y,n,140,NA,vial_# confirmed by fin appearance,y
11,5/12/2023,10:20:52.561,900.226001341358,ID900.226001341358,NorthCampus_CMR,redbreast_sunfish,35,104,24.2,n,n,y,n,140,NA,wrong vial_#,
12,9/9/2023,09:26:48.572,900.226001376570,ID900.226001376570,NorthCampus_CMR,bluehead_chub,33,95,8.1,n,n,y,n,140a,NA,,
12,9/9/2023,10:22:56.700,900.226001376578,ID900.226001376578,NorthCampus_CMR,bluehead_chub,37,82,5.3,n,n,y,n,140a,NA,,y
12,9/9/2023,09:31:01.964,900.226001376510,ID900.226001376510,NorthCampus_CMR,creek_chub,33,80,6.1,n,n,y,n,141a,NA,,y
11,5/12/2023,09:41:23.497,900.226001697641,ID900.226001697641,NorthCampus_CMR,green_sunfish,31,86,12.3,n,n,y,n,142,NA,,
12,9/9/2023,10:16:52.966,900.226001376501,ID900.226001376501,NorthCampus_CMR,bluehead_chub,37,73,4.2,n,n,y,n,142a,NA,,
11,5/12/2023,08:47:05.318,900.226001341328,ID900.226001341328,NorthCampus_CMR,green_sunfish,26,77,8.3,y,n,y,n,144,NA,,y
12,9/9/2023,10:05:48.668,900.226001376587,ID900.226001376587,NorthCampus_CMR,creek_chub,37,85,6.6,n,n,y,n,144a,NA,,
11,5/12/2023,10:19:10.330,900.226001698742,ID900.226001698742,NorthCampus_CMR,creek_chub,35,77,6.0,n,n,y,n,145,NA,,
12,9/9/2023,09:37:01.494,900.226001697640,ID900.226001697640,NorthCampus_CMR,striped_jumprock,35,150,42.1,y,n,y,n,145a,NA,,y
11,5/12/2023,08:45:42.902,900.226001698871,ID900.226001698871,NorthCampus_CMR,creek_chub,26,110,15.4,y,n,y,n,146,NA,,y
12,9/9/2023,10:19:21.419,900.226001376564,ID900.226001376564,NorthCampus_CMR,bluehead_chub,37,78,5.3,n,n,y,n,146a,NA,,y
11,5/12/2023,08:55:15.448,900.226001697604,ID900.226001697604,NorthCampus_CMR,creek_chub,26,75,5.1,n,n,y,n,147,NA,scar,
11,5/12/2023,10:27:58.688,900.226001697650,ID900.226001697650,NorthCampus_CMR,creek_chub,35,122,21.7,n,n,y,n,148,NA,,
12,9/9/2023,10:05:09.481,900.226001376525,ID900.226001376525,NorthCampus_CMR,creek_chub,37,83,6.2,n,n,y,n,148a,NA,,
11,5/12/2023,10:11:37.216,900.226001341388,ID900.226001341388,NorthCampus_CMR,bluegill,35,82,9.4,y,n,y,n,149,NA,,
12,9/9/2023,09:59:09.171,900.226001698091,ID900.226001698091,NorthCampus_CMR,redbreast_sunfish,37,130,40.2,y,n,y,n,149a,NA,,y
12,9/8/2023,14:29:37.760,900.226001376675,ID900.226001376675,NorthCampus_CMR,creek_chub,10,92,8.2,n,n,y,n,14a,NA,,
11,5/12/2023,11:31:03.182,900.226001697670,ID900.226001697670,NorthCampus_CMR,bluehead_chub,42,158,42.8,n,n,y,n,15,NA,,
15,05/13/2024,14:56:45.410,900.226001340150,ID900.226001340150,NorthCampus_CMR,bluegill,7,66,5.1,n,n,y,n,15.01,,,y
15,05/13/2024,16:12:13.283,900.226001340140,ID900.226001340140,NorthCampus_CMR,green_sunfish,13,66,5.7,n,n,y,n,15.02,,,
15,05/13/2024,16:25:21.483,900.226001341205,ID900.226001341205,NorthCampus_CMR,creek_chub,15,70,4.4,n,n,y,n,15.03,,,
15,05/13/2024,15:45:52.926,900.226001340149,ID900.226001340149,NorthCampus_CMR,bluegill,10,107,18.6,n,n,y,n,15.04,,,y
15,05/13/2024,14:51:51.824,900.226001697720,ID900.226001697720,NorthCampus_CMR,creek_chub,5,96,11,n,n,y,n,15.05,,scar,
15,05/13/2024,14:20:27.929,900.226001697706,ID900.226001697706,NorthCampus_CMR,creek_chub,4,67,4.1,n,n,y,n,15.06,,,
15,05/13/2024,15:17:50.112,900.226001697734,ID900.226001697734,NorthCampus_CMR,creek_chub,9,106,17.5,n,n,y,n,15.07,,,
15,05/13/2024,16:24:19.952,900.226001341282,ID900.226001341282,NorthCampus_CMR,creek_chub,15,70,4.5,n,n,y,n,15.08,,,
15,05/13/2024,14:16:25.390,900.226001697174,ID900.226001697174,NorthCampus_CMR,bluehead_chub,4,105,16.5,y,n,y,n,15.09,,,
15,05/13/2024,15:08:18.306,900.226001697792,ID900.226001697792,NorthCampus_CMR,creek_chub,8,115,18.9,n,n,y,n,15.10,,scar,
15,05/13/2024,15:31:17.697,900.226001340194,ID900.226001340194,NorthCampus_CMR,creek_chub,9,67,4,n,n,y,n,15.100,,,
15,05/13/2024,16:06:05.384,900.226001340119,ID900.226001340119,NorthCampus_CMR,green_sunfish,12,74,6.5,n,n,y,n,15.101,,,y
15,05/13/2024,17:15:57.029,900.226001698750,ID900.226001698750,NorthCampus_CMR,creek_chub,22,110,17.7,y,n,y,n,15.102,,,y
15,05/13/2024,17:01:24.364,900.226001341208,ID900.226001341208,NorthCampus_CMR,redbreast_sunfish,20,127,39.4,n,n,y,n,15.103,,,y
15,05/13/2024,15:56:30.210,900.226001340170,ID900.226001340170,NorthCampus_CMR,green_sunfish,12,75,7.5,y,n,y,n,15.104,,,y
15,05/13/2024,16:14:19.000,900.226001340109,ID900.226001340109,NorthCampus_CMR,green_sunfish,13,89,14,n,n,y,n,15.105,,,y
15,05/13/2024,16:00:43.284,900.226001340103,ID900.226001340103,NorthCampus_CMR,creek_chub,12,72,4.6,n,n,y,n,15.106,,,
15,05/13/2024,15:57:34.359,900.226001697732,ID900.226001697732,NorthCampus_CMR,redbreast_sunfish,12,141,50.6,n,n,y,n,15.107,,,y
15,05/13/2024,16:05:21.316,900.226001340179,ID900.226001340179,NorthCampus_CMR,green_sunfish,12,63,5.1,n,n,y,n,15.108,,,y
15,05/13/2024,15:57:02.156,900.226001340155,ID900.226001340155,NorthCampus_CMR,bluehead_chub,12,82,7,y,n,y,n,15.109,,,
15,05/13/2024,15:30:28.712,900.226001697763,ID900.226001697763,NorthCampus_CMR,creek_chub,9,69,4,n,n,y,n,15.11,,,
15,05/13/2024,16:04:11.235,900.226001697754,ID900.226001697754,NorthCampus_CMR,redbreast_sunfish,12,100,21.3,n,n,y,n,15.110,,,y
15,05/13/2024,16:09:49.365,900.226001340163,ID900.226001340163,NorthCampus_CMR,striped_jumprock,13,136,30.1,y,n,y,n,15.111,,,
15,05/13/2024,17:02:21.970,900.226001341265,ID900.226001341265,NorthCampus_CMR,creek_chub,20,100,12.3,n,n,y,n,15.112,,,
15,05/13/2024,16:13:15.395,900.226001697726,ID900.226001697726,NorthCampus_CMR,creek_chub,13,88,7.9,n,n,y,n,15.113,,,
15,05/13/2024,17:03:07.198,900.226001341245,ID900.226001341245,NorthCampus_CMR,green_sunfish,20,98,16.9,n,n,y,n,15.114,,,
15,05/13/2024,17:03:50.165,900.226001341223,ID900.226001341223,NorthCampus_CMR,creek_chub,20,103,14.4,n,n,y,n,15.115,,,
15,05/13/2024,14:57:28.174,900.226001697739,ID900.226001697739,NorthCampus_CMR,creek_chub,7,112,17.6,n,n,y,n,15.116,,,
15,05/13/2024,15:16:39.874,900.226001697124,ID900.226001697124,NorthCampus_CMR,bluehead_chub,9,105,17.1,y,n,y,n,15.117,,,y
15,05/13/2024,17:15:28.474,900.226001698055,ID900.226001698055,NorthCampus_CMR,creek_chub,22,102,11.2,y,n,y,n,15.118,,,
15,05/13/2024,14:49:08.551,900.226001697767,ID900.226001697767,NorthCampus_CMR,creek_chub,5,90,9.9,n,n,y,n,15.119,,scar,
15,05/13/2024,14:03:58.190,900.226001340147,ID900.226001340147,NorthCampus_CMR,striped_jumprock,2,128,27.9,n,n,y,n,15.12,,,
15,05/13/2024,17:12:37.242,900.226001341267,ID900.226001341267,NorthCampus_CMR,creek_chub,21,75,5.6,n,n,y,n,15.120,,,
15,05/13/2024,16:27:27.060,900.226001341203,ID900.226001341203,NorthCampus_CMR,creek_chub,15,76,5.5,n,n,y,n,15.121,,,
15,05/13/2024,14:44:38.011,900.226001340495,ID900.226001340495,NorthCampus_CMR,striped_jumprock,5,142,34.7,y,n,y,n,15.122,,,
15,05/13/2024,16:10:36.493,900.226001340196,ID900.226001340196,NorthCampus_CMR,bluehead_chub,13,115,20.2,y,n,y,n,15.123,,,
15,05/13/2024,17:00:31.353,900.226001341209,ID900.226001341209,NorthCampus_CMR,bluegill,20,103,14.7,n,n,y,n,15.124,,,y
15,05/13/2024,17:17:31.711,900.226001341206,ID900.226001341206,NorthCampus_CMR,creek_chub,22,65,3.6,n,n,y,n,15.125,,,
15,05/13/2024,16:01:36.262,900.226001340183,ID900.226001340183,NorthCampus_CMR,creek_chub,12,67,3.9,n,n,y,n,15.126,,,
15,05/13/2024,17:16:41.042,900.226001341212,ID900.226001341212,NorthCampus_CMR,creek_chub,22,93,9.1,n,n,y,n,15.127,,,
15,05/13/2024,17:27:54.541,900.226001341222,ID900.226001341222,NorthCampus_CMR,creek_chub,23,67,4.1,n,n,y,n,15.128,,,
15,05/13/2024,17:18:28.411,900.226001341256,ID900.226001341256,NorthCampus_CMR,creek_chub,22,86,7.9,n,n,y,n,15.129,,,
15,05/13/2024,15:17:17.628,900.226001340146,ID900.226001340146,NorthCampus_CMR,bluehead_chub,9,73,5.8,y,n,y,n,15.13,,,
15,05/13/2024,17:23:44.498,900.226001341299,ID900.226001341299,NorthCampus_CMR,green_sunfish,22,62,4.3,n,n,y,n,15.130,,,
15,05/13/2024,17:19:23.091,900.226001341278,ID900.226001341278,NorthCampus_CMR,creek_chub,22,80,6,n,n,y,n,15.131,,,
15,05/13/2024,17:22:59.426,900.226001341226,ID900.226001341226,NorthCampus_CMR,creek_chub,22,108,14.6,n,n,y,n,15.132,,scar,
15,05/13/2024,17:21:02.376,900.226001341217,ID900.226001341217,NorthCampus_CMR,creek_chub,22,71,4.5,n,n,y,n,15.133,,,
15,05/13/2024,17:27:12.871,900.226001341237,ID900.226001341237,NorthCampus_CMR,creek_chub,23,77,5.8,n,n,y,n,15.134,,,
15,05/17/2024,11:14:11.422,900.226001341296,ID900.226001341296,NorthCampus_CMR,green_sunfish,33,120,33.3,n,n,y,n,15.135,,,
15,05/17/2024,10:58:15.837,900.226001341280,ID900.226001341280,NorthCampus_CMR,bluehead_chub,31,105,14.1,n,n,y,n,15.136,,,
15,05/13/2024,17:21:48.481,900.226001341248,ID900.226001341248,NorthCampus_CMR,creek_chub,22,67,3.9,n,n,y,n,15.137,,,
15,05/17/2024,11:17:04.193,900.226001341240,ID900.226001341240,NorthCampus_CMR,creek_chub,33,70,4.3,n,n,y,n,15.138,,,
15,05/17/2024,12:49:19.053,900.226001340482,ID900.226001340482,NorthCampus_CMR,bluehead_chub,42,86,8,y,n,y,n,15.139,,,y
15,05/13/2024,16:55:01.452,900.226001340456,ID900.226001340456,NorthCampus_CMR,green_sunfish,20,80,9.3,y,n,y,n,15.14,,,
15,05/13/2024,17:24:49.666,900.226001340182,ID900.226001340182,NorthCampus_CMR,green_sunfish,22,62,4.4,n,n,y,n,15.140,,,y
15,05/17/2024,11:00:23.236,900.226001341242,ID900.226001341242,NorthCampus_CMR,bluehead_chub,31,76,5.7,n,n,y,n,15.141,,,
15,05/13/2024,17:28:44.718,900.226001341264,ID900.226001341264,NorthCampus_CMR,creek_chub,23,62,3.2,n,n,y,n,15.142,,,
15,05/13/2024,17:30:17.632,900.226001341285,ID900.226001341285,NorthCampus_CMR,creek_chub,23,66,3.8,n,n,y,n,15.143,,,
15,05/13/2024,17:29:31.624,900.226001340174,ID900.226001340174,NorthCampus_CMR,creek_chub,23,60,2.6,n,n,y,n,15.144,,,
15,05/13/2024,17:25:57.432,900.226001341287,ID900.226001341287,NorthCampus_CMR,creek_chub,22,64,3,n,n,y,n,15.145,,,
15,05/13/2024,17:20:12.482,900.226001341252,ID900.226001341252,NorthCampus_CMR,creek_chub,22,110,16.2,n,n,y,n,15.146,,scar,
15,05/17/2024,10:04:03.725,900.226001341216,ID900.226001341216,NorthCampus_CMR,creek_chub,25,70,4.3,n,n,y,n,15.147,,,
15,05/17/2024,11:18:53.303,900.226001341249,ID900.226001341249,NorthCampus_CMR,creek_chub,33,97,11.9,n,n,y,n,15.148,,,
15,05/17/2024,10:56:59.384,900.226001341235,ID900.226001341235,NorthCampus_CMR,bluehead_chub,31,96,12.3,n,n,y,n,15.149,,,y
15,05/13/2024,14:28:39.057,900.226001340133,ID900.226001340133,NorthCampus_CMR,creek_chub,4,72,4.2,n,n,y,n,15.15,,,
15,05/17/2024,10:15:03.132,900.226001341274,ID900.226001341274,NorthCampus_CMR,creek_chub,26,85,7.5,n,n,y,n,15.150,,,
15,05/17/2024,10:11:29.023,900.226001341231,ID900.226001341231,NorthCampus_CMR,creek_chub,26,83,6.5,n,n,y,n,15.151,,,
15,05/17/2024,11:16:07.084,900.226001341286,ID900.226001341286,NorthCampus_CMR,green_sunfish,33,120,35.5,n,n,y,n,15.152,,,
15,05/17/2024,10:22:06.860,900.226001341234,ID900.226001341234,NorthCampus_CMR,creek_chub,27,70,4.1,n,n,y,n,15.153,,,
15,05/17/2024,10:12:54.147,900.226001341238,ID900.226001341238,NorthCampus_CMR,green_sunfish,26,71,6.3,n,n,y,n,15.154,,,
15,05/17/2024,10:40:38.168,900.226001341275,ID900.226001341275,NorthCampus_CMR,green_sunfish,30,140,49.3,n,n,y,n,15.155,,,
15,05/17/2024,10:56:21.103,900.226001341273,ID900.226001341273,NorthCampus_CMR,creek_chub,31,100,12.3,n,n,y,n,15.156,,,
15,05/17/2024,11:07:10.499,900.226001341291,ID900.226001341291,NorthCampus_CMR,creek_chub,32,64,2.9,n,n,y,n,15.157,,,
15,05/17/2024,10:59:06.024,900.226001341297,ID900.226001341297,NorthCampus_CMR,creek_chub,31,67,3.6,n,n,y,n,15.158,,,
15,05/17/2024,10:33:39.799,900.226001340484,ID900.226001340484,NorthCampus_CMR,bluehead_chub,30,90,11.7,y,n,y,n,15.159,,,
15,05/13/2024,15:47:59.996,900.226001340192,ID900.226001340192,NorthCampus_CMR,creek_chub,10,110,16.1,n,n,y,n,15.16,,,
15,05/17/2024,10:39:36.340,900.226001341277,ID900.226001341277,NorthCampus_CMR,creek_chub,30,75,5.0,n,n,y,n,15.160,,,
15,05/17/2024,10:14:22.602,900.226001341236,ID900.226001341236,NorthCampus_CMR,creek_chub,26,69,4.0,n,n,y,n,15.161,,,
15,05/17/2024,10:02:08.651,900.226001341294,ID900.226001341294,NorthCampus_CMR,green_sunfish,25,62,4.1,n,n,y,n,15.162,,,
15,05/17/2024,10:24:00.143,900.226001341289,ID900.226001341289,NorthCampus_CMR,green_sunfish,27,65,5.0,n,n,y,n,15.163,,,
15,05/17/2024,10:09:57.257,900.226001697766,ID900.226001697766,NorthCampus_CMR,creek_chub,26,100,11.8,y,n,y,n,15.164,,,
15,05/17/2024,10:05:26.850,900.226001341232,ID900.226001341232,NorthCampus_CMR,creek_chub,25,67,3.9,n,n,y,n,15.165,,,
